kind,id,file,heading,id,nom,name,definition,filiation,niveau_consensus,chapitres,sources,concept,related_atoms,usage_chapitres,prudence,label,source_id,atoms,statut,source_label,source_short_title,source_year,type_unite,atomes,source_ids,atomes_associes,fonction_argumentative,nom_en,usage_repo,atomes_lies,relations,risques,liens,titre,concepts,fiabilite,resume,origine,motifs_associes,concepts_derives,chapters,nom_original,critiques,nom_fr
concept,CONCEPT-108,registers/concepts/s41_hook_concepts_1979_m5_annnik_buzzcocks_plan_k_atmosphere.md,CONCEPT-108 — professionnalisation pauvre,CONCEPT-108,professionnalisation pauvre,,"Professionnalisation où le groupe quitte le travail salarié et entre en tournée, mais reste payé très peu, dépend des autres, conserve une logistique fragile et vit un écart social avec les groupes déjà installés.
",,,"[""Chapitre 6"", ""Chapitre 14""]",,,,,,,,,"{""type"": [""concept_tournee"", ""concept_economie"", ""concept_scene""], ""stabilite"": ""stable""}",,,,,,,,,,,"[""S41-A132"", ""S41-A138"", ""S41-A139""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-098""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-090""}]","[""faire de la pauvreté un folklore romantique"", ""surestimer la supériorité scénique sans reviews contemporaines""]",,,,,,,,,,,,
concept,CONCEPT-109,registers/concepts/s41_hook_concepts_1979_m5_annnik_buzzcocks_plan_k_atmosphere.md,CONCEPT-109 — masculinité de tournée,CONCEPT-109,masculinité de tournée,,"Régime de comportements masculins de route : alcool, défis obscènes, destruction, farces, rivalités, coups, honte et camaraderie brutale, qui accompagne la professionnalisation sans l’assagir.
",,,"[""Chapitre 6"", ""Chapitre 14""]",,,,,,,,,"{""type"": [""concept_tournee"", ""concept_corps"", ""concept_groupe""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S41-A139"", ""S41-A140"", ""S41-A141""]","[{""type"": ""nuance"", ""cible"": ""MYTH-POSTPUNK-PROFESSIONALIZATION-CLEAN""}]","[""folkloriser la brutalité"", ""confondre ambiance de tournée et valeur esthétique du groupe""]",,,,,,,,,,,,
concept,CONCEPT-110,registers/concepts/s41_hook_concepts_1979_m5_annnik_buzzcocks_plan_k_atmosphere.md,CONCEPT-110 — Europe désacralisée,CONCEPT-110,Europe désacralisée,,"Première sortie européenne vécue simultanément comme accès à l’avant-garde internationale et comme expérience pauvre, alcoolisée, potache et corporellement triviale.
",,,"[""Chapitre 6"", ""Chapitre 11"", ""Chapitre 14""]",,,,,,,,,"{""type"": [""concept_europe"", ""concept_tournee"", ""concept_avant_garde""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S41-A141""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-085""}]","[""réduire Plan K au burlesque de tournée"", ""gommer l’importance artistique de l’événement""]",,,,,,,,,,,,
concept,CONCEPT-111,registers/concepts/s41_hook_concepts_1979_m5_annnik_buzzcocks_plan_k_atmosphere.md,CONCEPT-111 — chef-d’œuvre à circulation restreinte,CONCEPT-111,chef-d’œuvre à circulation restreinte,,"Paradoxe discographique où un morceau devenu central dans la mémoire du groupe apparaît d’abord sur une sortie limitée, localisée ou marginale, avant sa canonisation.
",,,"[""Chapitre 4"", ""Chapitre 8"", ""Chapitre 12"", ""Chapitre 14""]",,,,,,,,,"{""type"": [""concept_discographie"", ""concept_chanson"", ""concept_memoire""], ""stabilite"": ""stable""}",,,,,,,,,,,"[""S41-A142""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-103""}]","[""lire l’objet uniquement depuis sa canonisation ultérieure"", ""rabattre « Atmosphere » sur une seule fonction funéraire""]",,,,,,,,,,,,
concept,CONCEPT-010,registers/concepts/s45_curtis_concepts_vote_conservateur.md,CONCEPT-010 — anti-déterminisme sociologique,CONCEPT-010,anti-déterminisme sociologique,,"Principe méthodologique selon lequel Manchester, la désindustrialisation, la classe sociale et la scène post-punk conditionnent fortement Joy Division sans expliquer mécaniquement les opinions, gestes, votes ou trajectoires intimes des membres du groupe.
",,,"[""Chapitre 1"", ""Chapitre 10""]",,,,,,,,,"{""type"": [""concept_methodologique"", ""concept_critique""], ""stabilite"": ""assez_stable"", ""niveau_consensus"": ""interne""}",,,,,,,,,,"{""fonction"": [""limiter les lectures contextuelles trop causales"", ""distinguer climat social et position individuelle"", ""encadrer les anecdotes biographiques politiquement sensibles""]}","[""S45-A019"", ""S45-A020""]","[{""type"": ""nuance"", ""cible"": ""MYTH-003""}, {""type"": ""requiert"", ""cible"": ""CONCEPT-004""}]","[""minimisation excessive du contexte social"", ""usage défensif pour neutraliser toute lecture politique"", ""transformation d’une anecdote en contre-mythe""]",,,,,,"{""auteur"": ""méthode interne du repo""}","[""contradiction biographique"", ""politique domestique"", ""Manchester non homogène""]","[""complexité politique de Curtis"", ""discordance entre œuvre et opinion"", ""seuil de preuve politique""]",,,,
concept,CONCEPT-015,registers/concepts/s45_curtis_concepts_1978_wilson_gretton_band_on_the_wall.md,CONCEPT-015 — médiation audiovisuelle mancunienne,CONCEPT-015,médiation audiovisuelle mancunienne,,"Concept désignant le rôle des dispositifs télévisuels locaux, en particulier Granada / What’s On / Granada Reports, dans la fixation d’une lecture de Joy Division : ville monochrome, paysage urbain sombre, performance ramassée, association entre son, image et Manchester.
",,,"[""Chapitre 1"", ""Chapitre 5"", ""Chapitre 6"", ""Chapitre 13""]",,,,,,,,,"{""type"": [""concept_analytique"", ""concept_medias""], ""stabilite"": ""assez_stable"", ""niveau_consensus"": ""interne""}",,,,,,,,,,"{""fonction"": [""analyser la médiation Wilson / Granada"", ""relier « Shadowplay » à l’imaginaire visuel urbain"", ""préparer l’analyse du monochrome Factory et de l’image post-punk""]}","[""S45-A054"", ""S45-A056""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-008""}, {""type"": ""nuance"", ""cible"": ""MYTH-003""}, {""type"": ""requiert"", ""cible"": ""CONCEPT-004""}]","[""confondre médiation télévisuelle et essence du groupe"", ""renforcer Manchester comme matrice unique"", ""effacer la dimension construite du montage""]",,,,,,"{""auteur"": ""méthode interne du repo""}","[""Granada"", ""World in Action"", ""« Shadowplay »"", ""cityscape"", ""monochrome""]","[""ville télévisuelle"", ""Manchester monté en noir et blanc"", ""image-son comme réception""]",,,,
concept,CONCEPT-016,registers/concepts/s45_curtis_concepts_1978_wilson_gretton_band_on_the_wall.md,CONCEPT-016 — management-confession,CONCEPT-016,management-confession,,"Concept désignant une forme de management où le manager n’assure pas seulement des fonctions de négociation, de protection ou d’organisation, mais devient aussi dépositaire d’informations intimes, écran entre le chanteur et le foyer, et figure de confiance quasi parentale, médicale ou juridique.
",,,"[""Chapitre 6"", ""Chapitre 10"", ""Chapitre 12""]",,,,,,,,,"{""type"": [""concept_analytique"", ""concept_management""], ""stabilite"": ""assez_stable"", ""niveau_consensus"": ""interne""}",,,,,,,,,,"{""fonction"": [""analyser Rob Gretton sans le réduire au manager sauveur"", ""montrer la protection et la dépossession informationnelle"", ""articuler management, couple et santé""]}","[""S45-A055"", ""S45-A057""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-007""}, {""type"": ""nuance"", ""cible"": ""MYTH-009""}, {""type"": ""requiert"", ""cible"": ""CONCEPT-004""}]","[""psychologisation de Gretton"", ""opposition simpliste entre manager et épouse"", ""héroïsation du protecteur""]",,,,,,"{""auteur"": ""méthode interne du repo""}","[""Rob Gretton"", ""Lesley Gilbert"", ""gardien"", ""parent de substitution"", ""confidentialité"", ""dépossession conjugale""]","[""dépossession informationnelle"", ""médiation protectrice"", ""manager-écran""]",,,,
concept,CONCEPT-017,registers/concepts/s45_curtis_concepts_1978_wilson_gretton_band_on_the_wall.md,CONCEPT-017 — conflit productif interne,CONCEPT-017,conflit productif interne,,"Concept désignant les situations où un désaccord, une absence, une gêne ou une tension entre membres du groupe modifie concrètement l’architecture sonore. Dans S45, l’épisode du second guitariste refusé puis nié contribue à faire avancer la basse de Peter Hook dans le mix symbolique du groupe.
",,,"[""Chapitre 3"", ""Chapitre 6""]",,,,,,,,,"{""type"": [""concept_analytique"", ""concept_processus_creatif""], ""stabilite"": ""assez_stable"", ""niveau_consensus"": ""interne""}",,,,,,,,,,"{""fonction"": [""expliquer la centralité de la basse sans essentialisme"", ""relier architecture sonore et tensions internes"", ""éviter le mythe du son immédiatement constitué""]}","[""S45-A058""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-006""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-005""}, {""type"": ""nuance"", ""cible"": ""MYTH-006""}]","[""causalité unique d’un incident vers tout le son Joy Division"", ""psychologisation des tensions internes"", ""oubli des contraintes techniques et live""]",,,,,,"{""auteur"": ""méthode interne du repo""}","[""Peter Hook"", ""basse"", ""Bernard Sumner"", ""second guitariste"", ""conflit interne""]","[""basse comme solution relationnelle"", ""architecture sonore par rééquilibrage""]",,,,
concept,CONCEPT-069,registers/concepts/s41_hook_concepts_1978_stiff_chiswick_rca_gretton_factory_granada.md,CONCEPT-069 — audition punk concurrentielle,CONCEPT-069,audition punk concurrentielle,,"Situation où un dispositif de repérage par labels, promoteurs ou presse transforme la scène punk locale en compétition violente, semi-parodique et saturée de rivalités. Le Stiff Test / Chiswick Challenge en constitue un cas pivot.
",,,"[""Chapitre 6"", ""Chapitre 14""]",,,,,,,,,"{""type"": [""concept_scene"", ""concept_reception"", ""concept_punk""], ""stabilite"": ""stable""}",,,,,,,,,,,"[""S41-A066""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-050""}]","[""mythifier l’audition comme révélation unique"", ""effacer la conflictualité locale""]",,,,,,,,,,,,
concept,CONCEPT-070,registers/concepts/s41_hook_concepts_1978_stiff_chiswick_rca_gretton_factory_granada.md,CONCEPT-070 — commercialisation déformante,CONCEPT-070,commercialisation déformante,,"Processus par lequel une opportunité industrielle promet avance, studio, tournée ou reconnaissance, mais impose une normalisation sonore contraire à l’identité en formation du groupe. Les sessions RCA / Arrow fonctionnent comme anti-modèle.
",,,"[""Chapitre 3"", ""Chapitre 8""]",,,,,,,,,"{""type"": [""concept_industrie"", ""concept_studio"", ""concept_son""], ""stabilite"": ""stable""}",,,,,,,,,,,"[""S41-A068"", ""S41-A069""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-058""}]","[""attribuer à Hook seul les détails techniques non corroborés"", ""caricaturer toute major comme uniformément hostile""]",,,,,,,,,,,,
concept,CONCEPT-071,registers/concepts/s41_hook_concepts_1978_stiff_chiswick_rca_gretton_factory_granada.md,CONCEPT-071 — management réparateur,CONCEPT-071,management réparateur,,"Forme d’action managériale qui commence par réparer les erreurs accumulées : mauvais son, pochette problématique, distribution faible, dettes, bandes non contrôlées, absence de booking et manque de stratégie.
",,,"[""Chapitre 6"", ""Chapitre 8"", ""Chapitre 10""]",,,,,,,,,"{""type"": [""concept_management"", ""concept_discographie"", ""concept_organisation""], ""stabilite"": ""stable""}",,,,,,,,,,,"[""S41-A070"", ""S41-A071"", ""S41-A072""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-030""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-055""}]","[""héroïser Gretton"", ""oublier son autoritarisme ultérieur""]",,,,,,,,,,,,
concept,CONCEPT-072,registers/concepts/s41_hook_concepts_1978_stiff_chiswick_rca_gretton_factory_granada.md,CONCEPT-072 — morceau-révélateur live,CONCEPT-072,morceau-révélateur live,,"Moment où un morceau cesse d’être seulement une composition interne et produit, en situation live ou soundcheck, une réaction visible chez des tiers, révélant au groupe son potentiel réel. « Transmission » au Mayflower en fournit l’exemple hookien.
",,,"[""Chapitre 3"", ""Chapitre 4"", ""Chapitre 6""]",,,,,,,,,"{""type"": [""concept_chanson"", ""concept_reception"", ""concept_live""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S41-A073""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-056""}]","[""canonisation rétrospective"", ""confusion entre réaction de soundcheck et succès public ultérieur""]",,,,,,,,,,,,
concept,CONCEPT-073,registers/concepts/s41_hook_concepts_1978_stiff_chiswick_rca_gretton_factory_granada.md,CONCEPT-073 — Factory avant label,CONCEPT-073,Factory avant label,,"Concept désignant Factory avant Factory Records : un club night, un lieu, un réseau Erasmus/Wilson, une affiche Saville, un embryon de catalogue et une invitation locale, avant la mythologie du label.
",,,"[""Chapitre 6"", ""Chapitre 8"", ""Chapitre 14""]",,,,,,,,,"{""type"": [""concept_factory"", ""concept_scene"", ""concept_design""], ""stabilite"": ""stable""}",,,,,,,,,,,"[""S41-A074""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-055""}]","[""téléologie Factory Records"", ""confusion entre club, label et mythe postérieur""]",,,,,,,,,,,,
concept,CONCEPT-074,registers/concepts/s41_hook_concepts_1978_stiff_chiswick_rca_gretton_factory_granada.md,CONCEPT-074 — réinvestissement total Gretton,CONCEPT-074,réinvestissement total Gretton,,"Philosophie managériale consistant à réinjecter les recettes dans le son, le PA, les lumières, l’image ou la logistique, quitte à entrer en tension avec les besoins domestiques et immédiats des membres du groupe.
",,,"[""Chapitre 6"", ""Chapitre 10""]",,,,,,,,,"{""type"": [""concept_management"", ""concept_economie"", ""concept_live""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S41-A076"", ""S41-A077""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-071""}, {""type"": ""prépare"", ""cible"": ""CONCEPT-029""}]","[""projeter sur Curtis des pensées non attestées"", ""transformer Gretton en pur stratège rationnel""]",,,,,,,,,,,,
concept,CONCEPT-075,registers/concepts/s41_hook_concepts_1978_stiff_chiswick_rca_gretton_factory_granada.md,CONCEPT-075 — reconnaissance télévisuelle locale,CONCEPT-075,reconnaissance télévisuelle locale,,"Première validation audiovisuelle par un média régional, distincte d’une consécration nationale : Granada Reports / What’s On met Joy Division en visibilité locale, tout en façonnant image, vêtements et récit territorial.
",,,"[""Chapitre 5"", ""Chapitre 6"", ""Chapitre 14""]",,,,,,,,,"{""type"": [""concept_reception"", ""concept_television"", ""concept_image""], ""stabilite"": ""stable""}",,,,,,,,,,,"[""S41-A077""]","[{""type"": ""prolonge"", ""cible"": ""S41-A067""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-044""}]","[""surévaluer l’impact national immédiat"", ""négliger la médiation de Wilson et Gretton""]",,,,,,,,,,,,
concept,CONCEPT-041,registers/concepts/s41_hook_concepts_1978_pips_first_joy_division_gig.md,CONCEPT-041 — anti-mythe fondateur live,CONCEPT-041,anti-mythe fondateur live,,"Concept désignant les scènes d’origine qui défont la solennité rétrospective du mythe Joy Division : premier concert raté, son défaillant, public minuscule, bagarre, maladresse technique et absence de maîtrise. L’origine n’est pas héroïque ; elle est chaotique et matérielle.
",,,"[""Chapitre 6"", ""Chapitre 14""]",,,,,,,,,"{""type"": [""concept_live"", ""concept_memoire"", ""concept_origine""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S41-A004"", ""S41-A005"", ""S41-A006""]","[{""type"": ""nuance"", ""cible"": ""MYTH-002""}, {""type"": ""prolonge"", ""cible"": ""CONCEPT-037""}]","[""transformer le chaos en prophétie"", ""folkloriser la violence"", ""effacer le travail progressif du groupe""]",,,,,,,,,,,,
concept,CONCEPT-042,registers/concepts/s41_hook_concepts_1978_pips_first_joy_division_gig.md,CONCEPT-042 — défense salfordienne contre l’accusation nazie,CONCEPT-042,défense salfordienne contre l’accusation nazie,,"Forme de justification rétrospective par laquelle Hook répond à l’accusation de nazisme non par une doctrine politique, mais par une identité sociale et géographique : Salford, classe ouvrière, punk, provocation et absence d’idéologie structurée.
",,,"[""Chapitre 5"", ""Chapitre 11""]",,,,,,,,,"{""type"": [""concept_controverse"", ""concept_classe"", ""concept_memoire""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S41-A001""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-025""}, {""type"": ""nuance"", ""cible"": ""MYTH-007""}]","[""excuser par l’origine sociale"", ""conclure à l’innocence politique sans examiner l’effet des signes"", ""négliger la réception éthique du nom""]",,,,,,,,,,,,
concept,CONCEPT-043,registers/concepts/s41_hook_concepts_1978_pips_first_joy_division_gig.md,CONCEPT-043 — frontman comme risque organisationnel,CONCEPT-043,frontman comme risque organisationnel,,"Concept désignant la tension par laquelle Curtis est indispensable à la performance tout en constituant un facteur de désordre pratique : expulsion avant scène, gestes pré-scéniques dangereux, focalisation du regard et nécessité de négocier sa réintégration.
",,,"[""Chapitre 6"", ""Chapitre 12""]",,,,,,,,,"{""type"": [""concept_live"", ""concept_management"", ""concept_performance""], ""stabilite"": ""assez_stable""}",,,,,,,,,,,"[""S41-A002"", ""S41-A003""]","[{""type"": ""prolonge"", ""cible"": ""CONCEPT-027""}, {""type"": ""prépare"", ""cible"": ""CONCEPT-039""}]","[""lire rétroactivement la maladie dans toute scène de désordre"", ""réduire Curtis à un problème de gestion""]",,,,,,,,,,,,
