kind,id,file,heading,source_id,source_label,coverage,chapters,nature,status,priority,source_author,source_title,preuve,usage,prudence,source_short_title,source_year,workflow,date_integration,passage_atomise,statut_citationnel,article_author,article_title,volume,article_authors,version,date_atomisation,atomes,type,date_creation,type_unite,statut,fiabilite,atomes_source,dossier_source,source_drive,fichier_source_original,volume_contenant,auteur,titre,citation_directe,pages_pdf,annee_publication_en_ligne,annee_volume,source_url,fichier_source_recommande,publication,volume_numero,pagination,doi,licence,chapitres,chapitres_secondaires,niveau_preuve,pages_livre,passage,song_id,canonical_song,editeur,note_passage,distinct_from,atoms_file,relations_ids,atomisation_integrale,nb_atomes,nb_relations,previous_source_id,previous_source_redirect,source_id_requested_initially,titre_chapitre,titre_ouvrage,annee,edition,pages_utiles_pdf,source_auteur,source_titre,next_pass,source_part,date_revision,couverture,date_passe,legacy_id,relations,relations_file,note_numerotation,book_title,proof_level,date,identifiant_archive,publication_principale,pieces_incluses,auteur_section_manchester,section_utile,pages_utiles,section,annee_originale,annee_edition_us,source_fichier,lieu_edition,eisbn,titre_article,direction
metadata,NO_ID::sources/sueur_villes_du_futur/source.md::3830,sources/sueur_villes_du_futur/source.md,"S02 — Sueur, *Villes du futur, futur des villes*, 2011",S02,"S02 — Sueur, Villes du futur, futur des villes, 2011",,,rapport parlementaire / rapport de prospective urbaine,,,,,,,,"Jean-Pierre Sueur / Sénat, Villes du futur, futur des villes : quel avenir pour les villes du monde ? Tome II : Analyses, 2011",2011,,,,,,,,,,,,,,,verifie,forte,,,https://drive.google.com/file/d/1BlGevF3K8gIg5ZsQXzEYCSi1KwuGbxP8/view?usp=drive_link,r10-594-21.pdf,,Jean-Pierre Sueur / Sénat,"Villes du futur, futur des villes : quel avenir pour les villes du monde ? Tome II : Analyses",,,,,,S02_sueur_villes_du_futur_tome_2_analyses_2011.pdf,,,,,,"[""Chapitre 1"", ""Chapitre 14""]","[""Chapitre 2"", ""Chapitre 12""]",source secondaire institutionnelle,,,,,,,,,,,,,,,,,,2011,,,,,,,,,,,,,,,,,,,,Pauline Malet,« Manchester : shrinking city et renouveau urbain »,p. 303-316 du rapport,,,,,,,,
metadata,NO_ID::sources/sueur_villes_du_futur/source.md::3831,sources/sueur_villes_du_futur/source.md,Règle d’usage,S02,"S02 — Sueur, Villes du futur, futur des villes, 2011",,,,,,,,source secondaire institutionnelle,"cadre urbain, désindustrialisation, shrinking city, régénération, image de Manchester",ne pas utiliser comme source primaire sur Joy Division ; croiser les données chiffrées avec sources urbaines spécialisées,"Jean-Pierre Sueur / Sénat, Villes du futur, futur des villes : quel avenir pour les villes du monde ? Tome II : Analyses, 2011",2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manchester : shrinking city et renouveau urbain,,,,,,,
metadata,NO_ID::sources/sumner_chapter_and_verse/source.md::3843,sources/sumner_chapter_and_verse/source.md,"S10 — Bernard Sumner, *Chapter and Verse*, 2014/2015",S10,"S10 — Sumner, Chapter and Verse, 2014/2015",,,source primaire / autobiographie de membre du groupe,,,,,,,,"Bernard Sumner, Chapter and Verse: New Order, Joy Division and Me, 2014/2015",2014/2015,,,,,,,,,,,,,,,verifie,"forte, mais témoignage rétrospectif à croiser",,,,,,Bernard Sumner,"Chapter and Verse: New Order, Joy Division and Me",,,,,,S10_sumner_chapter_and_verse_2014_2015.pdf,"Thomas Dunne Books, an imprint of St. Martin’s Press",,,,,"[""Chapitre 1"", ""Chapitre 2"", ""Chapitre 3"", ""Chapitre 4"", ""Chapitre 5"", ""Chapitre 6"", ""Chapitre 7"", ""Chapitre 8"", ""Chapitre 9"", ""Chapitre 10""]","[""Chapitre 12"", ""Chapitre 14""]",source primaire rétrospective,,,,,,,,,,,,,,,,,,,"First U.S. edition, Thomas Dunne Books / St. Martin’s Press",,,,,,,,,,,,,,,,,,,,,,,2014,2015,Bernard Sumner - Chapter and Verse.pdf,New York,978-1-4668-8988-0,,
metadata,NO_ID::sources/sumner_chapter_and_verse/source.md::3844,sources/sumner_chapter_and_verse/source.md,Consignes pour les futurs atomes,S10,"S10 — Sumner, Chapter and Verse, 2014/2015",,,,,,,,source primaire rétrospective,"Sumner, Salford, Lower Broughton, Joy Division, Hook, Curtis, Warsaw, Factory, Hannett, Unknown Pleasures, Curtis epilepsy, New Order","témoignage rétrospectif ; croiser avec S41, S45, S76 et sources secondaires ; éviter les citations longues","Bernard Sumner, Chapter and Verse: New Order, Joy Division and Me, 2014/2015",2014/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/tomeo_dance_dance_dance/source.md::3884,sources/tomeo_dance_dance_dance/source.md,"S13 — Tomeo, « Dance Dance Dance! », 2021",S13,"S13 — Tomeo, Dance Dance Dance!, 2021",,,article d’ouvrage collectif / source critique musicologique et esthétique,,,,,,,,"Caterina Tomeo, Dance Dance Dance! L’Interzone tra il sound dei Joy Division e la rave era, 2021",2021,,,,,,,,,,,,,,,verifie ; pagination à confirmer,forte pour l’analyse critique ; à croiser pour les faits biographiques et discographiques,,,https://drive.google.com/file/d/12wnml4WhghNvvfcXcrh29po0FPuKGsoB/view?usp=drive_link,,,Caterina Tomeo,,,,,,,S13_tomeo_dance_dance_dance_interzone_2021.pdf,,,à confirmer dans le PDF,,,"[""Chapitre 3"", ""Chapitre 4"", ""Chapitre 6"", ""Chapitre 7"", ""Chapitre 8"", ""Chapitre 14""]","[""Chapitre 10"", ""Chapitre 12""]",source secondaire critique / lecture esthétique et musicologique,,,,,Rogas Edizioni,,,,,,,,,,,,Our Vision Touched the Sky: Fenomenologia dei Joy Division,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,Roma,,Dance Dance Dance! L’Interzone tra il sound dei Joy Division e la rave era,Alfonso Amendola ; Linda Barone
metadata,NO_ID::sources/tomeo_dance_dance_dance/source.md::3885,sources/tomeo_dance_dance_dance/source.md,Consignes pour les futurs atomes,S13,"S13 — Tomeo, Dance Dance Dance!, 2021",,,,,,,,source secondaire critique / lecture esthétique et musicologique,"Interzone, sound Joy Division, rave era, danse, corps, transe, performance, présence absente, répétition, hypnose sonore",ne pas utiliser comme source factuelle principale ; éviter la causalité proto-rave ; vérifier l’italien et la pagination ; croiser les faits avec sources primaires et discographiques,"Caterina Tomeo, Dance Dance Dance! L’Interzone tra il sound dei Joy Division e la rave era, 2021",2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/uk_treasury_fsbr_1987_88/registres_specialises_s11.md::3898,sources/uk_treasury_fsbr_1987_88/registres_specialises_s11.md,"Compléments aux registres spécialisés — S11 — HM Treasury, *Financial Statement and Budget Report 1987-88*, 1987",S11,"S11 — HM Treasury, Financial Statement and Budget Report 1987-88, 1987",,,,,,,,,,,"HM Treasury, Financial Statement and Budget Report 1987-88, 1987",1987,,,,,,,,,,,,,,registres_specialises,integration_directe,forte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/uk_treasury_fsbr_1987_88/registres_structurants_s11.md::3905,sources/uk_treasury_fsbr_1987_88/registres_structurants_s11.md,"Compléments aux registres structurants — S11 — HM Treasury, *Financial Statement and Budget Report 1987-88*, 1987",S11,"S11 — HM Treasury, Financial Statement and Budget Report 1987-88, 1987",,,,,,,,,,,"HM Treasury, Financial Statement and Budget Report 1987-88, 1987",1987,,,,,,,,,,,,,,registres_structurants,integration_directe,forte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/uk_treasury_fsbr_1987_88/relations_stabilisees.md::3919,sources/uk_treasury_fsbr_1987_88/relations_stabilisees.md,"Relations stabilisées — S11 — HM Treasury, *Financial Statement and Budget Report 1987-88*, 1987",S11,"S11 — HM Treasury, Financial Statement and Budget Report 1987-88, 1987",,,,,,,,,,,"HM Treasury, Financial Statement and Budget Report 1987-88, 1987",1987,,,,,,,,,,,,,,relations_stabilisees,integration_directe,forte,"[""S11-A001"", ""S11-A002"", ""S11-A003"", ""S11-A004"", ""S11-A005"", ""S11-A006"", ""S11-A007"", ""S11-A008"", ""S11-A009"", ""S11-A010""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/uk_treasury_fsbr_1987_88/source.md::3929,sources/uk_treasury_fsbr_1987_88/source.md,Consignes pour les futurs atomes,S11,"S11 — HM Treasury, Financial Statement and Budget Report 1987-88, 1987",,,,,,,,source primaire gouvernementale contemporaine,"Thatcherism, MTFS, PSBR, public expenditure, privatisation, taxation, inflation, employment, unemployment, industrial policy, macroeconomic official narrative","source officielle ; distinguer prévisions et données constatées ; ne pas extrapoler mécaniquement au cas de Manchester ; croiser avec sources urbaines, sociales et culturelles","HM Treasury, Financial Statement and Budget Report 1987-88, 1987",1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/valdes_miyares_transmission/atoms_dm_s80_transmission_v2.md::3941,sources/valdes_miyares_transmission/atoms_dm_s80_transmission_v2.md,"Atomes v2 — S80 — Valdés Miyares, « Communication Breakdown : Inarticulacy and the Significance of ""Transmission"" », 2018",S80,"S80 — Valdés Miyares, Communication Breakdown / Transmission, 2018",,,,,,,,,,,"J. Rubén Valdés Miyares, Communication Breakdown: Inarticulacy and the Significance of 'Transmission', 2018",2018,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,130-145,,,,,,,,,,,,,99-114,,,,,,,,,True,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/valdes_miyares_transmission/relations_s80_transmission_v2.md::3949,sources/valdes_miyares_transmission/relations_s80_transmission_v2.md,"Relations stabilisées — S80 — Valdés Miyares, « Communication Breakdown / Transmission », 2018",S80,"S80 — Valdés Miyares, Communication Breakdown / Transmission, 2018",,,,,,,,,,,"J. Rubén Valdés Miyares, Communication Breakdown: Inarticulacy and the Significance of 'Transmission', 2018",2018,,,,,,,,,,,,,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/villani_ti_sfido_a_disperarti/source.md::3974,sources/villani_ti_sfido_a_disperarti/source.md,9. Consignes pour les futurs atomes,S57,"S57 — Villani, Ti sfido a disperarti, 2021",,,,,,Massimo Villani,Ti sfido a disperarti. I Joy Division e la notte del pensiero,"source secondaire interprétative / essai philosophique, lyrique et expérientiel sur Joy Division comme nuit de pensée, communauté impossible et radicalité affective",nuit du penseur ; Blanchot ; communauté impossible ; Heart and Soul ; Still ; radicalité ; excès ; dehors ; perte du contrôle ; paroxysme ; présence absente ; désespoir comme défi ; mémoire immémoriale,"ne pas utiliser comme source factuelle ; vérifier les paroles ; distinguer philosophie, projection personnelle et lecture critique ; croiser Hegel et Blanchot avec les textes primaires si le motif devient central","Massimo Villani, Ti sfido a disperarti. I Joy Division e la notte del pensiero, 2021",2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/wikipedia_rowche_rumble/source.md::3991,sources/wikipedia_rowche_rumble/source.md,9. Consignes pour les futurs atomes,S17,"S17 — Wikipedia, Rowche Rumble, page consultée 2026",,,,,,Wikipedia contributors,Rowche Rumble,source web tertiaire / orientation discographique et critique sur un single de The Fall,The Fall ; Rowche Rumble ; In My Area ; Mark E. Smith ; Manchester post-punk ; Cargo Studios ; Rochdale ; Step-Forward ; Roche ; barbiturates ; indie chart ; NME ; Festive Fifty,"ne pas utiliser comme source primaire ; vérifier dates, crédits, paroles, anecdotes et classements dans des sources discographiques, journalistiques ou testimoniales robustes","Wikipedia contributors, Rowche Rumble, s.d. / page consultée 2026",s.d. / page consultée 2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/wilkinson_city_fun_politics/registres_specialises_s22.md::3992,sources/wilkinson_city_fun_politics/registres_specialises_s22.md,"Compléments aux registres spécialisés — S22 — Wilkinson, *City Fun and the politics of post-punk*, 2018",S22,"S22 — Wilkinson, City Fun and the politics of post-punk, 2018",,,,,,,,,,,"David Wilkinson, ‘Pam ponders Paul Morley’s cat’: City Fun and the politics of post-punk, 2018",2018,,,,,,,,,,,,,,registres_specialises,integration_directe,forte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/wilkinson_city_fun_politics/registres_structurants_s22.md::3999,sources/wilkinson_city_fun_politics/registres_structurants_s22.md,"Compléments aux registres structurants — S22 — Wilkinson, *City Fun and the politics of post-punk*, 2018",S22,"S22 — Wilkinson, City Fun and the politics of post-punk, 2018",,,,,,,,,,,"David Wilkinson, ‘Pam ponders Paul Morley’s cat’: City Fun and the politics of post-punk, 2018",2018,,,,,,,,,,,,,,registres_structurants,integration_directe,forte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/wilkinson_city_fun_politics/relations_stabilisees.md::4024,sources/wilkinson_city_fun_politics/relations_stabilisees.md,"Relations stabilisées — S22 — Wilkinson, *City Fun and the politics of post-punk*, 2018",S22,"S22 — Wilkinson, City Fun and the politics of post-punk, 2018",,,,,,,,,,,"David Wilkinson, ‘Pam ponders Paul Morley’s cat’: City Fun and the politics of post-punk, 2018",2018,,,,,,,,,,,,,,relations_stabilisees,integration_directe,forte,"[""S22-A001"", ""S22-A002"", ""S22-A003"", ""S22-A004"", ""S22-A005"", ""S22-A006"", ""S22-A007"", ""S22-A008"", ""S22-A009"", ""S22-A010"", ""S22-A011"", ""S22-A012"", ""S22-A013"", ""S22-A014"", ""S22-A015""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/wilkinson_city_fun_politics/source.md::4036,sources/wilkinson_city_fun_politics/source.md,Consignes pour les futurs atomes,S22,"S22 — Wilkinson, City Fun and the politics of post-punk, 2018",,,,,,,,source secondaire universitaire,"City Fun, fanzine, post-punk media, Factory Records, Tony Wilson, Paul Morley, Liz Naylor, Cath Carroll, Rochdale Alternative Press, DIY, libertarian left, gender politics, class, identity politics, Manchester media",distinguer S21 source primaire et S22 source secondaire ; contextualiser les formulations satiriques ; ne pas utiliser comme source directe sur Joy Division ; croiser les exemples de City Fun avec le corpus primaire avant citation manuscrit,"David Wilkinson, ‘Pam ponders Paul Morley’s cat’: City Fun and the politics of post-punk, 2018",2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::sources/worley_punk_politics_british_fanzines/source.md::4070,sources/worley_punk_politics_british_fanzines/source.md,9. Consignes pour les futurs atomes,S77,"S77 — Worley, Punk, Politics and British (fan)zines, 1976–84, 2015",,,,,,Matthew Worley,"‘While the world was dying, did you wonder why?’: Punk, Politics and British (fan)zines, 1976–84",source secondaire universitaire / histoire culturelle et politique des fanzines punk britanniques,fanzines ; punk ; post-punk ; DIY ; Sniffin’ Glue ; City Fun ; presse musicale ; cut-and-paste ; Rough Trade ; Better Badges ; RAR ; CND ; anarcho-punk ; Crass ; féminisme ; critique des médias ; subaltern counterpublic,ne pas utiliser comme corpus primaire ; vérifier les fanzines cités dans les numéros originaux si l’argument repose sur un item ; vérifier la version éditeur avant citation définitive,"Matthew Worley, ‘While the world was dying, did you wonder why?’: Punk, Politics and British (fan)zines, 1976–84, 2015",2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/chronology/s35_morris_chronology_part_03.md::4121,registers/chronology/s35_morris_chronology_part_03.md,"Registre chronologie — S35 — Morris, *Record Play Pause*, 2019 — part 03",S35,"S35 — Morris, Record Play Pause, 2019",,,,,,,,,,,"Stephen Morris, Record Play Pause: Confessions of a Post-Punk Percussionist, Volume I, 2019",2019,,,PDF p. 50-75,,,,,,,,,,,registre_chronologie,a_croiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S35-PART-03,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/chronology/s35_morris_chronology_part_04.md::4123,registers/chronology/s35_morris_chronology_part_04.md,"Registre chronologie — S35 — Morris, *Record Play Pause*, 2019 — part 04",S35,"S35 — Morris, Record Play Pause, 2019",,,,,,,,,,,"Stephen Morris, Record Play Pause: Confessions of a Post-Punk Percussionist, Volume I, 2019",2019,,,PDF p. 75-102,,,,,,,,,,,registre_chronologie,a_croiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S35-PART-04,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/chronology/s35_morris_chronology_part_05.md::4125,registers/chronology/s35_morris_chronology_part_05.md,"Registre chronologie — S35 — Morris, *Record Play Pause*, 2019 — part 05",S35,"S35 — Morris, Record Play Pause, 2019",,,,,,,,,,,"Stephen Morris, Record Play Pause: Confessions of a Post-Punk Percussionist, Volume I, 2019",2019,,,PDF p. 102-130,,,,,,,,,,,registre_chronologie,a_croiser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S35-PART-05,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/concepts/s35_morris_concepts_part_03.md::4355,registers/concepts/s35_morris_concepts_part_03.md,"Registre concepts — S35 — Morris, *Record Play Pause*, 2019 — part 03",S35,"S35 — Morris, Record Play Pause, 2019",,,,,,,,,,,"Stephen Morris, Record Play Pause: Confessions of a Post-Punk Percussionist, Volume I, 2019",2019,,,PDF p. 50-75,,,,,,,,,,,registre_concepts,candidat_stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S35-PART-03,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/concepts/s35_morris_concepts_part_04.md::4362,registers/concepts/s35_morris_concepts_part_04.md,"Registre concepts — S35 — Morris, *Record Play Pause*, 2019 — part 04",S35,"S35 — Morris, Record Play Pause, 2019",,,,,,,,,,,"Stephen Morris, Record Play Pause: Confessions of a Post-Punk Percussionist, Volume I, 2019",2019,,,PDF p. 75-102,,,,,,,,,,,registre_concepts,candidat_stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S35-PART-04,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/concepts/s35_morris_concepts_part_05.md::4370,registers/concepts/s35_morris_concepts_part_05.md,"Registre concepts — S35 — Morris, *Record Play Pause*, 2019 — part 05",S35,"S35 — Morris, Record Play Pause, 2019",,,,,,,,,,,"Stephen Morris, Record Play Pause: Confessions of a Post-Punk Percussionist, Volume I, 2019",2019,,,PDF p. 102-130,,,,,,,,,,,registre_concepts,candidat_stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S35-PART-05,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/concepts/s39_bauman_liquid_modernity_concepts.md::4382,registers/concepts/s39_bauman_liquid_modernity_concepts.md,"S39 — Concepts — Bauman, *Liquid Modernity*, 2000",S39,"S39 — Bauman, Liquid Modernity, 2000",,,,,,,,,,,"Zygmunt Bauman, Liquid Modernity, 2000",2000,registre concepts,2026-05-17,"Passage programmatique sur le passage de la modernité solide à la modernité liquide : affaiblissement des cadres durables, primat de la mobilité, instabilité des appartenances, fragilité des liens et transfert de l’incertitude vers les individus.",aucune citation verbatim intégrée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/concepts/s40_cacciatore_hauntologie_no_future_concepts.md::4383,registers/concepts/s40_cacciatore_hauntologie_no_future_concepts.md,"S40 - Concepts - Cacciatore, ...waiting for something to happen..., 2021",S40,"S40 - Cacciatore, ...waiting for something to happen..., 2021",,,,,,,,,,,"Fortunato M. Cacciatore, ...waiting for something to happen..., 2021",2021,registre concepts,2026-05-17,"Passage final sur le past inside the present, les spectres, le no future, la lente cancellazione del futuro, l'attente sans horizon stable et Joy Division comme objet spectral.",citations minimales ; pagination a verifier avant usage manuscrit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/motifs/s35_morris_motifs_part_03.md::4776,registers/motifs/s35_morris_motifs_part_03.md,"Registre motifs — S35 — Morris, *Record Play Pause*, 2019 — part 03",S35,"S35 — Morris, Record Play Pause, 2019",,,,,,,,,,,"Stephen Morris, Record Play Pause: Confessions of a Post-Punk Percussionist, Volume I, 2019",2019,,,PDF p. 50-75,,,,,,,,,,,registre_motifs,candidat_stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S35-PART-03,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/motifs/s35_morris_motifs_part_04.md::4782,registers/motifs/s35_morris_motifs_part_04.md,"Registre motifs — S35 — Morris, *Record Play Pause*, 2019 — part 04",S35,"S35 — Morris, Record Play Pause, 2019",,,,,,,,,,,"Stephen Morris, Record Play Pause: Confessions of a Post-Punk Percussionist, Volume I, 2019",2019,,,PDF p. 75-102,,,,,,,,,,,registre_motifs,candidat_stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S35-PART-04,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/motifs/s35_morris_motifs_part_05.md::4789,registers/motifs/s35_morris_motifs_part_05.md,"Registre motifs — S35 — Morris, *Record Play Pause*, 2019 — part 05",S35,"S35 — Morris, Record Play Pause, 2019",,,,,,,,,,,"Stephen Morris, Record Play Pause: Confessions of a Post-Punk Percussionist, Volume I, 2019",2019,,,PDF p. 102-130,,,,,,,,,,,registre_motifs,candidat_stable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S35-PART-05,,,,,,,,,,,,,,,,,,,,,,,,
metadata,NO_ID::registers/motifs/s39_bauman_liquid_modernity_motifs.md::4799,registers/motifs/s39_bauman_liquid_modernity_motifs.md,"S39 — Motifs — Bauman, *Liquid Modernity*, 2000",S39,"S39 — Bauman, Liquid Modernity, 2000",,,,,,,,,,,"Zygmunt Bauman, Liquid Modernity, 2000",2000,registre motifs,2026-05-17,"Passage programmatique sur le passage de la modernité solide à la modernité liquide : affaiblissement des cadres durables, primat de la mobilité, instabilité des appartenances, fragilité des liens et transfert de l’incertitude vers les individus.",aucune citation verbatim intégrée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
